"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
"South Africa",2008,"SAF0955_2008",1,43,1,3,3,1,5,NA,1,2,1,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0956_2008",1,40,3,4,2,1,3,1,NA,NA,NA,3,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0957_2008",2,40,1,1,2,1,2,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0958_2008",2,36,2,2,3,1,3,4,NA,1,NA,NA,3,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0959_2008",2,40,4,4,3,1,2,3,3,3,1,3,2,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0960_2008",2,61,3,3,3,1,NA,3,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0961_2008",1,49,1,4,4,1,5,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0962_2008",1,38,1,4,4,3,5,1,2,1,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0963_2008",1,38,1,4,4,1,5,3,4,2,1,1,1,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0964_2008",1,25,1,5,4,1,4,2,4,4,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0965_2008",1,23,1,2,1,3,NA,1,1,2,1,1,2,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0966_2008",1,26,1,4,1,3,5,1,2,2,NA,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0967_2008",1,40,1,2,1,1,4,NA,NA,NA,NA,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0968_2008",1,44,1,2,4,1,4,NA,3,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0969_2008",1,34,2,4,4,3,4,NA,2,1,NA,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0970_2008",1,30,1,2,2,1,2,1,3,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0971_2008",1,34,2,2,1,1,4,1,NA,2,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0972_2008",1,51,1,4,4,3,4,1,4,1,NA,1,1,1,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0973_2008",1,21,1,2,4,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0974_2008",1,41,4,4,4,3,2,4,2,3,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0975_2008",1,27,4,4,3,1,2,NA,NA,3,1,2,2,2,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0976_2008",1,55,3,3,3,1,3,1,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0977_2008",1,24,2,1,3,1,3,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0978_2008",1,49,2,2,3,1,4,4,2,2,NA,NA,2,NA,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0979_2008",1,42,4,4,3,1,2,1,NA,1,NA,NA,2,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0980_2008",1,30,1,1,4,1,NA,3,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0981_2008",2,34,1,2,1,2,2,NA,NA,3,NA,2,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0982_2008",2,21,1,1,1,1,2,NA,2,3,2,NA,3,4,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0983_2008",2,45,1,1,1,2,4,NA,1,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0984_2008",2,18,2,1,1,1,4,1,2,4,2,4,3,4,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0985_2008",2,21,3,3,2,1,5,1,3,2,1,1,2,2,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0986_2008",2,24,2,3,4,1,5,3,3,4,1,3,3,3,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0987_2008",2,43,4,4,3,3,NA,4,2,3,1,2,2,3,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0988_2008",2,28,4,5,1,1,3,3,2,2,1,2,2,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0989_2008",2,49,4,4,3,1,2,4,4,4,4,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0990_2008",2,27,4,4,3,1,5,3,2,4,4,2,3,2,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0991_2008",2,47,3,4,4,1,4,3,3,2,1,2,NA,3,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0992_2008",2,30,4,4,3,1,2,2,4,4,1,1,2,2,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0993_2008",1,37,1,3,3,3,3,3,NA,2,NA,NA,NA,NA,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0994_2008",1,30,2,3,3,1,3,2,1,2,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0995_2008",1,26,3,3,3,1,4,3,3,2,1,2,3,2,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0996_2008",1,28,1,3,2,1,3,3,NA,NA,NA,NA,4,NA,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0997_2008",1,27,3,4,3,1,1,3,3,3,1,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0998_2008",1,19,2,3,4,1,3,1,1,1,1,2,3,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF0999_2008",1,32,1,3,3,1,4,4,3,3,2,2,3,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1000_2008",1,31,3,4,4,1,3,3,3,3,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1001_2008",1,60,1,4,4,3,5,NA,3,3,NA,2,3,3,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1002_2008",1,42,2,4,4,1,5,NA,3,4,NA,2,3,3,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1003_2008",1,59,3,3,4,2,4,3,3,2,NA,NA,3,2,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1004_2008",1,40,2,3,3,2,5,3,3,3,2,2,3,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1005_2008",1,23,1,2,4,1,5,NA,NA,3,NA,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1006_2008",1,34,1,2,3,1,5,NA,3,2,NA,2,3,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1007_2008",1,67,1,4,4,2,5,NA,NA,3,NA,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1008_2008",1,46,1,3,3,1,5,NA,3,4,NA,2,3,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1009_2008",1,40,1,2,2,1,5,1,2,1,3,3,4,3,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1010_2008",1,37,1,4,4,3,5,1,1,2,4,4,4,4,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1011_2008",1,39,1,1,1,3,2,2,2,2,1,1,3,1,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1012_2008",1,53,2,3,4,2,3,2,3,3,1,1,3,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1013_2008",1,32,3,2,3,3,2,3,3,2,NA,2,3,2,4,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1014_2008",1,32,2,3,3,1,1,3,3,3,4,4,4,4,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1015_2008",1,23,1,3,1,1,4,2,2,4,2,2,3,3,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1016_2008",1,67,2,4,4,3,1,2,2,3,1,1,3,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1017_2008",2,35,2,3,4,2,3,NA,3,2,NA,3,3,3,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1018_2008",2,54,2,3,4,2,3,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1019_2008",2,28,2,4,4,3,3,2,2,2,3,2,3,3,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1020_2008",2,31,3,3,3,1,2,1,1,1,NA,NA,3,NA,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1021_2008",2,39,1,2,2,1,3,1,1,1,4,4,4,4,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1022_2008",2,71,1,1,2,1,1,1,1,1,2,2,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1023_2008",2,55,1,1,1,1,2,3,2,4,NA,1,3,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1024_2008",2,39,1,1,3,1,3,NA,2,3,NA,1,4,2,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1025_2008",1,20,1,4,2,1,3,2,2,3,1,2,4,3,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1026_2008",1,41,3,3,1,1,2,2,2,3,3,3,4,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1027_2008",1,38,2,3,2,1,4,1,1,1,3,2,3,3,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1028_2008",1,33,2,4,3,1,1,2,1,2,NA,3,4,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1029_2008",2,32,5,5,3,1,3,4,4,4,1,2,2,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1030_2008",2,31,4,3,3,1,3,3,4,4,1,2,1,2,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1031_2008",2,27,3,2,2,1,5,2,2,2,1,2,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1032_2008",2,50,4,3,3,2,3,1,3,3,1,2,2,3,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1033_2008",1,35,2,3,4,2,4,1,1,2,NA,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1034_2008",1,33,1,2,4,1,4,1,2,1,NA,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1035_2008",1,38,1,3,4,1,4,1,1,1,NA,2,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1036_2008",1,60,1,4,4,1,4,3,2,1,NA,2,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1037_2008",1,52,3,4,4,1,4,NA,1,2,NA,NA,3,NA,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1038_2008",1,71,1,3,3,3,4,NA,1,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1039_2008",1,32,1,4,3,1,4,NA,1,2,NA,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1040_2008",1,49,5,5,4,3,4,NA,3,4,NA,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1041_2008",1,32,NA,1,3,1,4,NA,NA,3,NA,2,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1042_2008",1,62,1,1,2,1,5,1,NA,2,1,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1043_2008",1,45,2,2,4,2,4,NA,3,3,NA,2,2,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1044_2008",1,54,1,4,4,1,4,3,1,1,NA,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1045_2008",1,39,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1046_2008",1,29,3,3,4,2,5,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1047_2008",1,54,2,2,4,3,5,3,3,4,1,2,4,2,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1048_2008",1,20,3,3,1,2,4,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1049_2008",1,20,4,4,4,2,5,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1050_2008",1,55,1,1,3,1,5,3,3,4,1,2,4,1,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1051_2008",1,55,5,4,4,3,NA,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1052_2008",1,22,1,3,2,2,5,NA,2,2,1,NA,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1053_2008",1,18,3,3,1,1,4,2,2,NA,4,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1054_2008",1,20,2,2,4,2,5,NA,4,3,NA,2,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1055_2008",1,47,1,1,4,1,4,1,2,4,2,2,4,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1056_2008",1,21,5,4,4,3,NA,2,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1057_2008",2,24,1,4,2,1,2,4,4,3,NA,3,2,3,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1058_2008",2,46,5,5,3,2,5,3,4,2,2,1,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1059_2008",2,19,1,2,4,1,2,1,1,2,2,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1060_2008",2,48,1,1,4,1,5,NA,4,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1061_2008",2,18,3,4,4,2,2,1,1,1,4,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1062_2008",2,56,2,2,3,3,4,NA,2,3,1,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1063_2008",2,18,4,5,3,2,4,2,1,4,3,2,2,3,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1064_2008",2,48,2,2,1,2,5,NA,3,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1065_2008",1,26,1,1,3,1,2,1,1,4,3,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1066_2008",1,56,1,1,4,3,4,2,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1067_2008",1,23,1,1,3,3,2,1,3,2,3,3,2,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1068_2008",1,29,1,2,1,1,2,3,4,2,NA,2,3,NA,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1069_2008",1,20,2,2,4,4,3,2,2,1,NA,1,1,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1070_2008",1,42,NA,NA,1,3,NA,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1071_2008",1,20,3,1,3,1,2,2,4,3,4,3,3,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1072_2008",1,31,3,3,4,2,3,NA,NA,3,1,2,3,4,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1073_2008",1,42,1,1,3,3,4,3,3,4,NA,NA,2,2,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1074_2008",1,36,5,5,4,1,2,2,3,2,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1075_2008",1,39,2,2,2,1,4,NA,4,4,NA,2,2,2,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1076_2008",1,27,2,4,1,3,3,NA,3,4,1,NA,3,3,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1077_2008",2,46,2,2,2,1,5,NA,3,3,NA,NA,3,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1078_2008",2,48,4,3,3,3,3,3,2,2,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1079_2008",2,20,4,4,2,2,2,NA,4,4,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1080_2008",2,28,2,4,3,2,4,3,1,1,3,1,1,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1081_2008",1,29,3,4,2,2,3,2,2,2,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1082_2008",1,20,2,2,2,3,3,2,3,2,NA,NA,NA,NA,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1083_2008",1,NA,2,2,4,1,5,3,2,3,NA,NA,3,3,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1084_2008",1,24,1,1,3,1,1,4,3,3,1,2,2,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1085_2008",1,35,2,1,3,2,4,NA,2,4,NA,3,2,3,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1086_2008",1,40,1,2,3,3,1,2,2,2,3,2,2,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1087_2008",1,36,1,1,2,1,1,1,2,3,NA,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1088_2008",1,26,5,1,3,2,3,4,2,3,3,2,1,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1089_2008",1,28,2,4,2,2,5,NA,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1090_2008",1,28,2,2,4,3,NA,3,NA,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1091_2008",1,34,1,1,1,3,2,1,2,2,NA,2,2,2,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1092_2008",1,23,3,3,2,4,2,2,3,2,2,3,2,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1093_2008",2,26,4,3,3,1,2,3,2,2,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1094_2008",2,37,2,2,1,2,2,NA,4,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1095_2008",2,30,1,1,1,1,5,NA,3,3,NA,NA,3,3,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1096_2008",2,44,4,2,3,2,5,2,2,4,2,2,3,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1097_2008",2,25,4,5,2,3,2,2,3,1,2,4,4,4,4,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1098_2008",2,22,4,4,2,3,3,NA,NA,3,NA,NA,2,NA,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1099_2008",2,19,5,3,4,2,3,2,NA,4,NA,NA,4,4,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1100_2008",2,19,2,2,3,1,4,3,4,4,NA,3,3,2,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1101_2008",1,20,1,1,4,2,5,1,1,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1102_2008",1,18,5,4,4,3,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1103_2008",1,40,2,3,2,2,NA,NA,1,2,3,3,3,2,3,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1104_2008",1,63,2,3,4,3,5,3,3,2,1,2,3,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1105_2008",2,31,4,4,4,3,NA,2,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1106_2008",2,50,4,4,4,2,5,4,3,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1107_2008",2,33,3,3,1,2,NA,2,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1108_2008",2,19,5,5,4,1,4,3,3,4,3,2,4,2,4,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1109_2008",2,18,2,3,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1110_2008",2,39,1,1,4,1,5,4,3,4,2,2,4,2,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1111_2008",2,42,3,3,3,2,5,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1112_2008",2,41,5,4,4,3,NA,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1113_2008",1,30,3,3,3,3,4,3,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1114_2008",1,59,2,2,4,3,5,3,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1115_2008",1,25,3,3,3,3,4,3,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1116_2008",1,62,3,3,3,3,5,4,4,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1117_2008",1,58,2,2,3,3,5,4,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1118_2008",1,18,3,3,3,3,4,3,3,3,NA,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1119_2008",1,74,2,2,4,3,5,1,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1120_2008",1,20,1,1,3,3,4,3,3,1,4,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"South Africa",2008,"SAF1121_2008",1,70,1,5,1,1,2,2,2,1,2,2,3,2,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
