"Country","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational","Year"
17,"ZAM1065",1,32,1,2,2,1,3,1,1,3,1,2,NA,2,3,1,NA,NA,NA,NA,4,2,2,4,2,1,2005
17,"ZAM1078",1,29,4,5,1,2,4,1,2,2,1,1,NA,1,1,2,NA,NA,NA,NA,2,2,3,4,1,1,2005
17,"ZAM1103",2,18,2,3,1,1,4,3,3,3,9,1,NA,1,1,1,NA,NA,NA,NA,3,3,4,4,1,1,2005
17,"ZAM1109",1,19,1,1,3,3,4,1,0,2,3,2,NA,2,2,1,NA,NA,NA,NA,4,1,1,3,1,0,2005
17,"ZAM1114",1,27,1,2,0,3,4,9,9,0,9,2,NA,2,2,1,NA,NA,NA,NA,9,2,2,4,1,2,2005
17,"ZAM1151",1,23,1,1,2,3,5,3,2,3,9,1,NA,1,1,1,NA,NA,NA,NA,4,1,2,2,1,1,2005
17,"ZAM1192",1,20,1,4,3,1,5,0,0,0,1,1,NA,1,1,2,NA,NA,NA,NA,1,3,2,2,1,1,2005
17,"ZAM1193",1,42,1,2,1,1,4,0,0,0,2,2,NA,2,2,2,NA,NA,NA,NA,4,1,1,4,2,2,2005
17,"ZAM1198",1,35,4,2,2,0,4,1,1,1,2,2,NA,2,2,1,NA,NA,NA,NA,4,2,1,3,2,2,2005
17,"ZAM0769",1,29,4,9,0,1,5,3,1,3,9,9,NA,1,1,1,NA,NA,NA,NA,2,9,1,2,1,3,2005
17,"ZAM0009",2,57,3,3,0,1,2,1,1,1,2,2,NA,2,1,2,NA,NA,NA,NA,9,1,2,3,1,1,2005
17,"ZAM0034",1,30,1,2,1,2,4,9,2,2,1,1,NA,1,2,1,NA,NA,NA,NA,3,3,3,3,1,1,2005
17,"ZAM0251",2,27,2,1,1,2,4,1,2,2,3,3,NA,2,1,1,NA,NA,NA,NA,4,1,1,4,2,2,2005
17,"ZAM0273",2,45,2,2,1,2,3,0,2,0,2,2,NA,2,1,2,NA,NA,NA,NA,3,3,3,4,2,2,2005
17,"ZAM0371",2,54,1,1,3,2,1,1,1,3,1,2,NA,0,2,1,NA,NA,NA,NA,4,3,4,4,2,1,2005
17,"ZAM0474",2,26,2,2,0,2,1,3,2,3,9,9,NA,9,9,2,NA,NA,NA,NA,4,1,1,4,9,9,2005
17,"ZAM0559",1,52,2,4,3,2,4,1,1,2,2,3,NA,2,2,2,NA,NA,NA,NA,4,3,2,4,2,2,2005
17,"ZAM0702",2,27,1,1,2,1,4,2,2,3,0,0,NA,0,2,1,NA,NA,NA,NA,4,3,3,3,1,1,2005
17,"ZAM0753",1,24,2,1,1,2,2,0,0,3,2,2,NA,2,1,1,NA,NA,NA,NA,3,3,2,3,0,0,2005
17,"ZAM0781",2,40,1,2,2,2,3,1,1,2,1,1,NA,1,2,1,NA,NA,NA,NA,4,3,1,4,1,1,2005
17,"ZAM0832",1,23,4,3,2,2,5,1,2,3,2,9,NA,1,0,2,NA,NA,NA,NA,4,3,3,4,9,1,2005
18,"ZIM0762",1,24,1,1,3,2,4,0,0,3,3,1,NA,3,0,1,NA,NA,NA,NA,3,1,1,4,3,1,2005
18,"ZIM0827",2,20,2,2,2,2,4,3,3,3,0,0,NA,0,0,2,NA,NA,NA,NA,3,3,1,4,0,0,2005
18,"ZIM0314",2,52,1,1,1,2,9,9,9,9,9,9,NA,9,9,2,NA,NA,NA,NA,9,9,9,4,9,9,2005
18,"ZIM0794",2,29,1,1,2,2,4,1,1,3,1,2,NA,1,0,2,NA,NA,NA,NA,3,3,1,4,1,1,2005
18,"ZIM0823",2,24,1,1,2,2,4,3,3,3,0,0,NA,0,9,1,NA,NA,NA,NA,3,9,9,3,0,0,2005
18,"ZIM0120",2,38,1,1,2,2,9,9,9,9,9,9,NA,9,9,1,NA,NA,NA,NA,3,2,3,3,9,9,2005
18,"ZIM0704",2,62,1,1,1,0,4,3,3,3,0,1,NA,1,1,1,NA,NA,NA,NA,3,3,2,4,1,1,2005
18,"ZIM0705",2,20,1,1,2,2,4,0,0,2,2,2,NA,2,9,2,NA,NA,NA,NA,4,2,2,4,2,2,2005
18,"ZIM0745",2,40,1,1,2,2,4,2,9,3,1,1,NA,1,9,1,NA,NA,NA,NA,3,9,4,4,1,1,2005
18,"ZIM0776",2,68,1,1,2,2,2,3,3,3,0,0,NA,0,0,1,NA,NA,NA,NA,4,3,1,4,0,0,2005
18,"ZIM0825",2,31,1,1,2,2,4,1,1,2,2,2,NA,3,1,2,NA,NA,NA,NA,4,1,2,2,1,1,2005
18,"ZIM0108",2,38,1,1,3,2,9,0,0,9,1,2,NA,2,9,2,NA,NA,NA,NA,3,1,3,9,2,2,2005
18,"ZIM0307",2,28,1,1,1,2,9,3,2,2,0,2,NA,9,0,2,NA,NA,NA,NA,3,9,3,3,9,9,2005
18,"ZIM0703",2,25,1,1,2,2,4,3,3,3,0,0,NA,0,1,1,NA,NA,NA,NA,3,2,2,4,0,0,2005
18,"ZIM0727",2,40,1,1,1,2,4,0,0,3,1,2,NA,2,9,2,NA,NA,NA,NA,4,3,2,3,2,2,2005
18,"ZIM0731",2,18,1,2,1,2,9,3,3,3,0,0,NA,0,9,2,NA,NA,NA,NA,3,9,9,9,0,0,2005
18,"ZIM0744",2,46,1,2,2,2,9,3,3,3,0,0,NA,0,9,2,NA,NA,NA,NA,3,9,3,4,0,0,2005
18,"ZIM0753",2,34,1,1,3,2,4,0,0,2,2,2,NA,2,1,1,NA,NA,NA,NA,4,1,1,4,2,2,2005
18,"ZIM0761",1,38,1,1,3,2,4,1,0,2,2,2,NA,2,1,2,NA,NA,NA,NA,1,2,1,4,2,2,2005
18,"ZIM0777",2,50,1,1,2,2,4,3,3,1,0,0,NA,0,0,2,NA,NA,NA,NA,3,2,1,4,0,0,2005
18,"ZIM0791",2,39,1,1,2,3,9,3,3,3,0,0,NA,0,9,2,NA,NA,NA,NA,4,1,1,4,0,0,2005
18,"ZIM0828",2,31,1,1,2,2,4,3,3,3,0,0,NA,0,0,2,NA,NA,NA,NA,4,2,1,4,0,0,2005
18,"ZIM0830",2,40,1,1,2,2,9,3,3,3,0,0,NA,0,0,1,NA,NA,NA,NA,4,3,1,4,0,0,2005
18,"ZIM0831",2,46,1,1,3,1,4,3,3,3,0,0,NA,0,0,1,NA,NA,NA,NA,4,3,3,4,0,0,2005
18,"ZIM0840",2,45,1,1,2,2,4,3,3,9,0,0,NA,0,0,2,NA,NA,NA,NA,4,3,1,4,0,0,2005
18,"ZIM0854",2,45,1,1,2,1,4,3,3,3,0,0,NA,0,0,1,NA,NA,NA,NA,4,3,1,4,0,0,2005
18,"ZIM0855",2,40,1,1,2,2,4,3,3,3,0,0,NA,0,0,2,NA,NA,NA,NA,3,3,1,4,0,0,2005
18,"ZIM0702",2,60,1,1,3,0,4,3,3,3,0,0,NA,0,9,2,NA,NA,NA,NA,3,3,4,4,0,0,2005
18,"ZIM0725",2,46,1,2,1,2,9,3,3,3,0,0,NA,0,9,2,NA,NA,NA,NA,3,9,9,9,0,0,2005
18,"ZIM0726",2,40,1,1,3,2,4,0,0,2,1,2,NA,1,9,1,NA,NA,NA,NA,4,1,2,3,1,1,2005
18,"ZIM0758",1,38,1,1,2,2,4,1,1,2,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,1,3,1,1,2005
18,"ZIM0792",2,46,1,1,2,2,4,3,3,2,0,0,NA,0,9,1,NA,NA,NA,NA,3,3,1,3,0,0,2005
18,"ZIM0795",2,40,1,1,2,2,9,3,3,2,0,0,NA,0,0,1,NA,NA,NA,NA,4,3,2,3,0,0,2005
18,"ZIM0829",2,40,1,1,2,1,4,3,3,2,0,0,NA,0,0,1,NA,NA,NA,NA,3,2,3,3,0,0,2005
18,"ZIM0832",2,34,1,1,3,2,9,3,2,3,1,1,NA,1,1,2,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0746",2,32,1,1,2,2,9,3,3,2,0,0,NA,0,9,2,NA,NA,NA,NA,3,9,4,4,0,0,2005
18,"ZIM0839",2,46,2,2,2,1,4,2,2,3,0,1,NA,1,9,1,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0267",2,30,1,1,2,2,9,1,1,3,1,1,NA,1,9,1,NA,NA,NA,NA,9,9,3,3,1,1,2005
18,"ZIM0759",1,30,1,1,3,2,4,1,1,2,2,1,NA,2,1,2,NA,NA,NA,NA,4,9,2,4,2,2,2005
18,"ZIM0793",2,48,2,2,2,3,4,2,3,3,0,0,NA,0,0,2,NA,NA,NA,NA,3,3,2,3,0,0,2005
18,"ZIM0789",2,49,1,2,2,2,9,3,1,1,9,9,NA,9,9,1,NA,NA,NA,NA,3,9,9,3,9,9,2005
18,"ZIM0292",2,43,2,1,2,2,9,3,3,3,0,0,NA,0,9,1,NA,NA,NA,NA,4,3,4,4,0,0,2005
18,"ZIM0788",2,46,1,1,2,0,9,3,1,1,1,1,NA,0,9,2,NA,NA,NA,NA,4,9,9,3,2,9,2005
18,"ZIM0309",2,38,1,1,3,2,9,1,3,1,1,1,NA,9,9,2,NA,NA,NA,NA,3,9,9,9,9,1,2005
18,"ZIM0103",2,36,2,2,3,2,9,0,0,0,0,0,NA,0,9,2,NA,NA,NA,NA,2,3,9,3,0,0,2005
18,"ZIM0112",2,27,2,2,3,2,9,0,0,0,1,1,NA,1,9,1,NA,NA,NA,NA,3,1,3,3,1,1,2005
18,"ZIM0117",2,43,9,2,1,1,9,0,0,3,2,2,NA,2,9,2,NA,NA,NA,NA,3,9,4,9,2,9,2005
18,"ZIM0152",2,55,1,1,1,3,9,9,9,9,9,9,NA,9,9,2,NA,NA,NA,NA,3,2,9,9,9,9,2005
18,"ZIM0153",2,50,1,1,3,2,9,3,3,3,0,0,NA,0,0,1,NA,NA,NA,NA,3,9,3,9,0,0,2005
18,"ZIM0154",2,44,2,2,2,2,9,2,2,2,0,0,NA,0,0,1,NA,NA,NA,NA,3,3,3,3,0,0,2005
18,"ZIM0261",1,33,2,2,3,2,4,3,3,3,0,0,NA,0,0,1,NA,NA,NA,NA,9,3,3,3,0,0,2005
18,"ZIM0262",1,31,1,1,3,2,9,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,4,2,3,3,1,1,2005
18,"ZIM0265",2,25,1,1,2,2,9,3,3,9,0,0,NA,0,0,2,NA,NA,NA,NA,3,9,3,3,0,0,2005
18,"ZIM0266",2,46,1,1,1,0,9,9,9,9,9,9,NA,9,9,1,NA,NA,NA,NA,3,9,3,3,9,9,2005
18,"ZIM0273",1,25,1,1,3,2,4,0,0,1,1,2,NA,1,2,1,NA,NA,NA,NA,3,3,2,4,1,1,2005
18,"ZIM0274",1,31,1,1,3,0,1,0,0,1,2,2,NA,2,1,2,NA,NA,NA,NA,4,2,2,4,2,2,2005
18,"ZIM0279",1,999,1,1,0,2,1,1,1,0,0,0,NA,1,1,2,NA,NA,NA,NA,3,9,9,9,1,1,2005
18,"ZIM0280",1,55,2,1,3,0,4,9,1,1,3,3,NA,3,3,1,NA,NA,NA,NA,2,4,3,3,3,3,2005
18,"ZIM0288",2,54,1,1,3,0,5,3,3,2,0,0,NA,0,1,1,NA,NA,NA,NA,9,3,3,3,0,0,2005
18,"ZIM0291",1,51,1,1,3,3,4,3,3,3,0,0,NA,0,9,2,NA,NA,NA,NA,9,9,3,3,0,0,2005
18,"ZIM0308",2,24,2,2,1,2,2,1,1,1,1,9,NA,9,9,2,NA,NA,NA,NA,4,9,4,4,9,9,2005
18,"ZIM0313",2,31,1,1,1,2,9,9,9,9,9,9,NA,9,2,2,NA,NA,NA,NA,3,9,3,3,9,9,2005
18,"ZIM0724",2,50,1,1,3,3,9,3,3,0,0,0,NA,0,9,1,NA,NA,NA,NA,4,3,9,9,0,0,2005
18,"ZIM0730",2,64,1,2,3,2,4,1,1,3,1,2,NA,1,1,1,NA,NA,NA,NA,4,9,2,3,1,1,2005
18,"ZIM0790",2,22,1,1,3,2,4,1,1,3,9,1,NA,0,1,1,NA,NA,NA,NA,4,3,1,4,0,0,2005
18,"ZIM0814",2,37,1,2,3,1,2,0,0,9,2,2,NA,2,1,1,NA,NA,NA,NA,4,4,3,3,2,2,2005
18,"ZIM0821",2,83,1,1,0,2,9,3,3,9,0,0,NA,0,0,2,NA,NA,NA,NA,9,9,9,9,0,0,2005
18,"ZIM0822",2,32,1,1,3,2,9,0,0,0,2,1,NA,2,1,1,NA,NA,NA,NA,3,9,2,2,2,2,2005
18,"ZIM0824",2,35,1,1,3,2,4,0,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,3,3,1,1,2005
18,"ZIM0104",2,28,4,1,0,2,2,0,0,1,1,1,NA,1,0,1,NA,NA,NA,NA,2,2,3,3,1,1,2005
18,"ZIM0123",2,65,1,1,2,3,1,1,1,2,2,2,NA,2,2,2,NA,NA,NA,NA,4,2,2,2,2,2,2005
18,"ZIM0160",2,23,1,1,2,2,1,1,1,3,2,2,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2005
18,"ZIM0166",2,36,1,1,3,2,1,1,2,1,1,2,NA,2,2,1,NA,NA,NA,NA,4,3,2,3,2,2,2005
18,"ZIM0169",2,23,1,1,2,2,1,2,2,3,2,2,NA,2,2,1,NA,NA,NA,NA,1,2,2,2,2,2,2005
18,"ZIM0240",2,19,1,1,2,2,4,3,3,1,2,2,NA,2,1,1,NA,NA,NA,NA,4,3,2,2,2,2,2005
18,"ZIM0241",2,19,4,3,2,2,4,3,3,2,1,1,NA,1,2,2,NA,NA,NA,NA,4,9,2,2,2,2,2005
18,"ZIM0254",2,32,1,1,2,1,4,1,2,9,2,2,NA,2,1,2,NA,NA,NA,NA,4,3,2,4,1,1,2005
18,"ZIM0256",1,52,1,2,3,2,4,0,0,1,1,2,NA,2,2,1,NA,NA,NA,NA,1,1,2,3,2,1,2005
18,"ZIM0300",2,19,1,1,1,2,4,9,9,9,2,2,NA,2,2,1,NA,NA,NA,NA,4,3,9,9,2,2,2005
18,"ZIM0303",2,75,1,1,1,2,1,9,9,2,2,2,NA,2,2,2,NA,NA,NA,NA,4,3,2,2,2,2,2005
18,"ZIM0714",2,35,1,1,3,0,1,1,2,2,0,0,NA,3,1,1,NA,NA,NA,NA,4,9,1,4,1,2,2005
18,"ZIM0733",2,21,1,1,2,2,1,2,2,2,0,0,NA,1,1,2,NA,NA,NA,NA,4,2,2,3,1,1,2005
18,"ZIM0741",2,24,1,1,1,3,1,0,1,0,3,3,NA,3,1,1,NA,NA,NA,NA,4,2,2,3,3,1,2005
18,"ZIM0743",2,34,1,1,0,2,1,1,1,1,1,1,NA,2,1,2,NA,NA,NA,NA,4,3,2,3,2,2,2005
18,"ZIM0779",2,56,1,1,3,2,4,1,1,9,1,1,NA,1,2,1,NA,NA,NA,NA,4,2,2,4,1,1,2005
18,"ZIM0808",2,46,1,1,2,2,1,1,1,1,2,2,NA,2,2,2,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0841",2,29,1,1,3,2,1,2,2,2,1,1,NA,1,0,1,NA,NA,NA,NA,4,2,2,4,1,1,2005
18,"ZIM0842",2,18,1,1,2,2,4,1,1,1,2,2,NA,2,1,2,NA,NA,NA,NA,4,2,2,3,2,2,2005
18,"ZIM0106",2,49,2,1,2,2,2,2,2,2,1,1,NA,2,2,1,NA,NA,NA,NA,4,2,2,2,2,2,2005
18,"ZIM0114",2,20,1,1,0,3,1,1,2,1,1,2,NA,2,2,2,NA,NA,NA,NA,1,3,2,3,2,2,2005
18,"ZIM0165",2,64,2,2,2,2,2,1,1,3,1,2,NA,2,2,1,NA,NA,NA,NA,4,2,2,2,2,2,2005
18,"ZIM0255",1,18,1,4,1,2,1,0,0,0,3,3,NA,2,2,2,NA,NA,NA,NA,4,1,1,4,2,2,2005
18,"ZIM0732",2,30,4,5,3,1,2,2,2,2,1,2,NA,2,2,1,NA,NA,NA,NA,4,2,2,3,1,1,2005
18,"ZIM0751",2,25,1,1,2,1,1,1,1,2,2,2,NA,2,1,2,NA,NA,NA,NA,4,4,2,3,1,1,2005
18,"ZIM0752",2,30,1,1,2,1,1,1,1,1,1,2,NA,2,1,1,NA,NA,NA,NA,1,2,2,3,2,1,2005
18,"ZIM0849",2,32,1,1,2,0,1,1,1,2,1,1,NA,1,2,2,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0773",1,24,1,1,1,2,4,2,1,1,1,2,NA,2,2,2,NA,NA,NA,NA,2,2,1,3,2,2,2005
18,"ZIM0807",2,52,1,1,2,2,1,1,1,1,1,1,NA,1,2,2,NA,NA,NA,NA,4,4,1,3,1,2,2005
18,"ZIM0811",2,24,1,1,3,2,4,2,2,1,1,1,NA,2,1,1,NA,NA,NA,NA,4,4,2,4,2,2,2005
18,"ZIM0837",2,23,1,1,2,3,3,1,1,2,2,2,NA,2,2,2,NA,NA,NA,NA,4,3,1,3,1,1,2005
18,"ZIM0848",2,35,1,1,3,2,4,1,2,1,2,2,NA,1,1,2,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0167",2,26,1,1,3,3,4,0,2,2,1,1,NA,2,2,2,NA,NA,NA,NA,4,2,2,2,1,1,2005
18,"ZIM0264",2,22,1,1,2,2,1,2,2,2,1,1,NA,1,2,1,NA,NA,NA,NA,4,3,2,3,1,1,2005
18,"ZIM0772",1,22,1,1,3,2,1,1,1,1,1,1,NA,1,2,1,NA,NA,NA,NA,4,2,2,4,2,2,2005
18,"ZIM0810",2,32,1,1,2,2,1,1,1,2,1,1,NA,1,2,1,NA,NA,NA,NA,3,2,1,4,1,1,2005
18,"ZIM0838",2,54,1,1,2,3,4,1,1,2,2,2,NA,2,2,1,NA,NA,NA,NA,4,3,1,4,2,2,2005
18,"ZIM0850",2,48,1,1,2,2,1,1,1,1,1,1,NA,2,1,1,NA,NA,NA,NA,4,2,1,4,2,2,2005
18,"ZIM0686",2,27,1,1,3,2,1,1,2,2,1,1,NA,2,9,2,NA,NA,NA,NA,1,2,2,3,2,1,2005
18,"ZIM0701",2,23,1,1,2,0,1,1,1,2,2,2,NA,2,1,2,NA,NA,NA,NA,1,3,2,4,2,2,2005
18,"ZIM0712",2,32,1,1,3,2,1,1,1,2,1,1,NA,1,9,2,NA,NA,NA,NA,4,9,2,3,1,1,2005
18,"ZIM0787",2,54,1,1,2,2,3,1,1,2,1,1,NA,1,2,2,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0107",2,46,4,4,3,2,1,3,3,2,9,1,NA,1,2,2,NA,NA,NA,NA,4,2,2,2,2,2,2005
18,"ZIM0297",2,74,1,1,1,2,1,2,2,2,1,1,NA,1,1,1,NA,NA,NA,NA,4,3,2,3,1,1,2005
18,"ZIM0105",2,36,2,2,2,2,2,0,0,0,2,2,NA,2,2,2,NA,NA,NA,NA,2,1,2,2,2,2,2005
18,"ZIM0723",2,25,1,1,2,2,1,2,2,2,2,1,NA,2,1,2,NA,NA,NA,NA,1,3,3,2,2,1,2005
18,"ZIM0770",1,23,1,1,2,2,1,3,2,1,2,2,NA,1,2,1,NA,NA,NA,NA,4,3,1,3,1,1,2005
18,"ZIM0786",2,35,1,1,3,2,1,1,1,1,1,1,NA,1,2,1,NA,NA,NA,NA,4,2,1,4,1,1,2005
18,"ZIM0809",2,44,1,1,2,2,3,2,2,1,1,1,NA,1,9,2,NA,NA,NA,NA,3,3,2,3,1,1,2005
18,"ZIM0263",2,56,1,1,3,2,2,2,2,1,1,1,NA,1,3,1,NA,NA,NA,NA,4,3,2,2,1,2,2005
18,"ZIM0713",2,25,1,1,2,2,1,1,1,1,3,3,NA,3,3,1,NA,NA,NA,NA,4,2,1,3,2,2,2005
18,"ZIM0754",2,57,1,1,3,2,1,1,1,2,2,2,NA,2,1,1,NA,NA,NA,NA,4,2,2,3,2,2,2005
18,"ZIM0242",2,31,1,1,2,2,2,3,2,1,2,2,NA,2,1,2,NA,NA,NA,NA,4,3,1,3,2,2,2005
18,"ZIM0721",2,64,1,1,2,2,1,2,1,2,2,2,NA,1,2,1,NA,NA,NA,NA,4,2,2,3,1,1,2005
18,"ZIM0812",2,36,1,1,3,0,1,0,2,1,2,2,NA,2,0,1,NA,NA,NA,NA,4,2,2,4,2,2,2005
18,"ZIM0253",2,42,1,1,2,3,4,1,2,1,1,1,NA,1,2,1,NA,NA,NA,NA,4,2,2,4,1,1,2005
18,"ZIM0778",2,38,1,1,2,3,1,1,1,1,1,1,NA,1,2,2,NA,NA,NA,NA,4,2,1,3,1,2,2005
18,"ZIM0847",2,19,1,1,3,3,1,0,0,0,3,3,NA,3,2,1,NA,NA,NA,NA,4,3,2,4,3,3,2005
18,"ZIM0851",2,33,1,1,2,3,4,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,2,3,1,3,2,2,2005
18,"ZIM0239",2,48,1,1,1,3,2,2,1,9,2,2,NA,2,1,2,NA,NA,NA,NA,4,3,1,1,1,2,2005
18,"ZIM0124",2,41,1,1,2,2,1,0,0,2,1,2,NA,2,2,1,NA,NA,NA,NA,4,2,2,2,2,2,2005
18,"ZIM0301",2,42,1,1,2,2,2,2,2,2,2,2,NA,2,1,2,NA,NA,NA,NA,4,3,2,2,2,2,2005
18,"ZIM0771",1,56,1,1,2,2,4,1,1,1,1,1,NA,1,2,2,NA,NA,NA,NA,4,2,1,3,1,1,2005
18,"ZIM0296",2,35,2,2,2,2,1,1,1,2,2,2,NA,2,2,2,NA,NA,NA,NA,4,2,2,3,2,2,2005
18,"ZIM0302",2,53,1,1,1,2,1,9,2,1,1,1,NA,2,2,1,NA,NA,NA,NA,4,3,9,9,2,2,2005
18,"ZIM0111",2,36,1,2,2,2,9,0,2,2,3,3,NA,2,3,2,NA,NA,NA,NA,4,2,1,4,2,2,2005
18,"ZIM0119",2,20,1,2,3,2,9,1,2,1,9,9,NA,2,9,2,NA,NA,NA,NA,4,2,1,3,2,1,2005
18,"ZIM0162",2,61,1,1,2,1,9,1,2,9,1,2,NA,2,9,1,NA,NA,NA,NA,4,9,2,3,2,2,2005
18,"ZIM0281",1,45,1,2,3,0,3,0,1,1,3,2,NA,2,3,1,NA,NA,NA,NA,4,2,1,3,2,2,2005
18,"ZIM0282",1,19,1,3,1,0,4,1,1,1,1,1,NA,1,3,2,NA,NA,NA,NA,2,3,1,3,1,1,2005
18,"ZIM0284",1,23,1,2,0,2,4,0,0,0,1,1,NA,2,3,1,NA,NA,NA,NA,4,2,1,4,2,2,2005
18,"ZIM0289",1,32,1,1,1,2,4,0,1,9,1,1,NA,1,9,2,NA,NA,NA,NA,4,9,2,4,1,1,2005
18,"ZIM0293",2,39,1,2,1,2,9,1,1,2,1,1,NA,1,9,2,NA,NA,NA,NA,4,9,2,3,1,1,2005
18,"ZIM0689",2,999,1,1,1,2,4,3,3,3,9,1,NA,1,1,2,NA,NA,NA,NA,4,3,4,4,1,1,2005
18,"ZIM0709",2,42,1,1,2,2,2,3,3,9,1,1,NA,1,9,2,NA,NA,NA,NA,4,3,3,4,1,1,2005
18,"ZIM0736",2,70,3,4,2,2,5,3,2,3,1,1,NA,1,9,2,NA,NA,NA,NA,1,3,3,4,1,1,2005
18,"ZIM0737",2,56,1,1,1,2,4,1,1,0,2,2,NA,2,9,1,NA,NA,NA,NA,3,9,1,4,2,2,2005
18,"ZIM0739",2,27,1,1,1,2,4,3,2,3,1,1,NA,1,9,1,NA,NA,NA,NA,4,4,3,4,1,1,2005
18,"ZIM0780",2,43,3,2,2,2,4,3,2,3,9,9,NA,9,9,2,NA,NA,NA,NA,9,2,3,4,9,9,2005
18,"ZIM0835",2,40,1,1,2,1,3,1,1,0,9,1,NA,1,2,1,NA,NA,NA,NA,4,2,1,4,1,1,2005
18,"ZIM0110",2,38,1,2,1,2,9,1,9,1,1,1,NA,1,9,1,NA,NA,NA,NA,4,1,2,4,1,1,2005
18,"ZIM0251",2,52,2,2,2,2,5,3,3,2,0,1,NA,1,2,1,NA,NA,NA,NA,3,3,4,4,1,1,2005
18,"ZIM0708",2,30,1,1,1,2,2,0,1,1,3,2,NA,2,9,2,NA,NA,NA,NA,4,9,1,4,2,2,2005
18,"ZIM0260",1,30,1,3,3,2,4,0,1,1,2,1,NA,9,2,1,NA,NA,NA,NA,4,2,1,4,2,2,2005
18,"ZIM0272",2,21,1,4,0,0,2,1,2,3,2,2,NA,2,0,1,NA,NA,NA,NA,4,4,4,4,1,2,2005
18,"ZIM0295",2,20,2,3,2,0,4,3,3,3,1,1,NA,1,3,1,NA,NA,NA,NA,1,3,2,3,1,1,2005
18,"ZIM0299",2,64,1,1,0,2,9,3,3,3,0,0,NA,1,9,2,NA,NA,NA,NA,1,9,9,4,1,1,2005
18,"ZIM0690",2,48,1,1,3,2,4,0,0,2,3,2,NA,3,3,2,NA,NA,NA,NA,4,1,1,4,3,3,2005
18,"ZIM0782",2,51,1,1,1,0,4,2,2,3,1,1,NA,1,9,2,NA,NA,NA,NA,3,9,4,4,1,1,2005
18,"ZIM0802",2,27,1,3,0,2,3,1,1,0,1,2,NA,3,9,2,NA,NA,NA,NA,4,2,3,4,3,3,2005
18,"ZIM0816",2,18,1,2,2,2,4,3,3,2,0,0,NA,0,1,2,NA,NA,NA,NA,3,3,2,3,0,0,2005
18,"ZIM0161",2,32,2,1,2,2,9,1,1,1,1,2,NA,3,1,2,NA,NA,NA,NA,4,2,4,3,3,3,2005
18,"ZIM0168",2,53,1,2,1,2,2,2,1,1,1,2,NA,2,9,2,NA,NA,NA,NA,4,9,3,4,2,2,2005
18,"ZIM0707",2,27,4,4,1,0,4,9,1,3,9,1,NA,1,9,1,NA,NA,NA,NA,1,9,1,4,1,1,2005
18,"ZIM0738",2,28,2,1,0,1,5,3,2,0,0,0,NA,0,2,2,NA,NA,NA,NA,2,3,4,4,0,0,2005
18,"ZIM0818",2,33,9,1,2,2,9,9,9,9,9,9,NA,1,9,2,NA,NA,NA,NA,4,9,1,4,1,1,2005
18,"ZIM0115",2,19,1,1,1,2,1,2,1,2,1,1,NA,2,2,1,NA,NA,NA,NA,4,3,1,4,3,2,2005
18,"ZIM0158",2,38,2,4,2,0,9,1,2,2,1,2,NA,1,1,2,NA,NA,NA,NA,3,9,3,3,1,1,2005
18,"ZIM0163",2,35,2,4,2,2,3,1,1,2,1,9,NA,1,9,2,NA,NA,NA,NA,4,2,2,3,2,2,2005
18,"ZIM0249",2,33,2,1,0,2,3,3,3,3,0,0,NA,0,9,1,NA,NA,NA,NA,3,3,9,4,0,0,2005
18,"ZIM0259",1,27,1,1,3,2,9,1,0,1,1,2,NA,1,1,2,NA,NA,NA,NA,4,3,2,4,1,1,2005
18,"ZIM0290",1,24,1,4,1,2,4,0,0,0,2,2,NA,3,3,1,NA,NA,NA,NA,4,3,1,4,3,3,2005
18,"ZIM0688",2,56,1,1,3,0,5,3,2,1,1,1,NA,1,9,1,NA,NA,NA,NA,4,3,1,4,1,1,2005
18,"ZIM0804",2,21,1,1,1,2,3,0,0,0,2,2,NA,2,2,2,NA,NA,NA,NA,4,3,1,4,2,2,2005
18,"ZIM0836",2,31,1,1,1,2,4,2,2,2,9,9,NA,9,9,2,NA,NA,NA,NA,4,2,9,4,9,9,2005
18,"ZIM0159",2,28,2,4,1,2,2,0,1,1,2,2,NA,2,3,1,NA,NA,NA,NA,3,2,2,3,2,2,2005
