"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
20,2008,"ZIM0347",2,66,2,2,3,2,4,3,9,3,1,1,1,2,9,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
20,2008,"ZIM0348",2,53,2,2,1,2,4,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0349",2,29,3,3,2,1,5,0,1,2,2,0,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0350",2,25,3,3,2,1,5,0,2,1,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0351",2,27,4,3,2,2,5,0,0,2,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0352",2,24,3,3,0,2,5,0,0,1,2,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0353",2,79,1,4,3,1,9,3,3,3,9,9,9,9,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0354",2,999,4,4,1,2,4,3,3,1,9,9,9,9,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0355",2,46,2,2,3,0,4,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
20,2008,"ZIM0356",2,30,2,2,2,1,4,2,2,2,9,0,0,0,0,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0357",2,32,2,2,2,1,5,0,2,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0358",2,48,3,3,2,1,5,0,2,1,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0359",2,43,4,4,3,3,1,0,9,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0360",2,22,3,3,3,3,1,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0361",2,48,2,1,3,2,4,3,3,3,0,0,0,0,9,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0362",2,999,1,1,1,1,4,3,3,3,9,9,9,9,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0363",2,35,2,2,0,0,4,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0364",2,53,2,2,0,2,4,2,2,1,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0365",2,65,2,2,3,2,5,0,2,0,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0366",2,39,3,3,2,2,5,0,2,1,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0367",2,67,2,2,3,2,1,1,2,2,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0368",2,34,2,2,2,2,1,0,2,0,2,1,2,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0369",2,45,1,1,3,2,4,3,3,3,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0370",2,30,1,1,2,1,4,3,3,3,0,0,0,0,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0371",2,71,2,2,1,2,4,1,2,2,2,2,1,2,1,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
20,2008,"ZIM0372",2,34,3,3,2,2,5,0,2,1,2,2,2,2,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0373",2,43,2,2,2,2,4,0,2,1,2,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0374",2,39,2,2,1,2,9,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0375",2,63,4,4,2,2,4,0,3,2,2,1,1,1,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0376",2,73,4,4,3,2,4,0,0,2,2,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0377",2,55,1,1,1,2,4,0,3,1,9,9,1,9,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0378",2,34,3,2,3,2,4,0,1,1,3,3,3,1,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0379",2,30,2,2,2,2,4,2,2,1,2,1,1,1,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0380",2,26,2,2,3,2,4,0,1,1,3,2,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0381",2,30,2,3,2,0,5,3,3,3,9,9,9,9,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0382",2,32,2,2,0,2,5,9,9,9,9,9,9,9,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0383",2,65,4,4,2,2,4,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0384",2,52,3,3,3,2,1,0,2,0,2,1,2,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0385",2,999,1,1,3,1,9,0,0,0,9,9,9,2,9,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0386",2,29,2,3,1,1,4,1,2,0,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0387",2,24,2,2,0,2,5,2,2,1,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0388",2,52,2,2,2,2,4,3,1,2,9,9,9,9,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0389",2,25,2,3,0,2,5,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0390",2,52,4,4,3,3,5,0,2,1,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0391",2,54,4,4,3,3,9,3,9,3,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0392",2,24,4,4,3,2,5,0,2,2,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0393",2,61,4,4,2,2,5,3,3,3,9,9,9,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0394",2,30,2,2,1,1,1,1,2,2,1,2,2,2,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0395",2,42,4,4,2,2,2,2,2,2,9,9,9,9,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0396",2,27,3,4,2,2,4,3,2,1,2,2,2,1,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0397",2,30,4,3,0,2,5,2,3,9,9,0,9,0,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0398",2,22,3,4,0,0,5,3,3,3,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0399",2,67,1,1,1,3,5,3,3,3,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0400",2,36,1,1,0,2,4,1,2,3,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0401",2,59,4,4,2,2,5,2,2,9,1,9,2,1,9,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0402",2,32,4,4,3,0,4,2,9,3,1,1,9,2,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0403",2,26,2,2,1,2,4,2,2,2,0,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0404",2,56,4,4,1,2,4,2,2,2,1,1,2,0,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0405",2,21,4,4,3,0,4,2,2,0,3,1,2,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0406",2,50,4,4,2,2,4,2,2,2,9,9,9,9,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0407",2,24,4,4,1,1,4,3,3,3,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0408",2,40,1,1,0,2,5,3,3,3,2,2,2,2,2,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
20,2008,"ZIM0409",2,27,4,4,2,2,1,3,3,3,1,2,2,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0410",2,34,4,4,2,3,1,3,3,3,0,2,2,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0411",2,29,4,4,0,0,5,0,3,3,3,3,1,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0412",2,37,1,1,0,1,4,1,3,3,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0413",2,52,4,4,0,0,4,0,1,2,1,2,2,2,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0414",2,61,4,4,1,1,4,2,2,2,9,9,9,9,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0415",2,37,4,4,3,2,5,1,3,3,1,1,1,0,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0416",2,25,2,2,0,3,2,0,1,0,1,1,1,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0417",2,43,4,4,1,2,1,0,9,9,3,3,0,9,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0418",2,55,2,2,3,2,5,3,3,9,0,1,1,0,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0419",2,33,1,1,3,2,5,3,9,3,2,2,2,3,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0420",2,60,1,1,2,0,5,9,9,9,9,9,9,9,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0421",2,90,4,4,1,1,4,1,1,2,9,9,9,9,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0422",2,25,4,4,0,2,4,0,0,1,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0423",2,60,2,2,2,0,5,3,1,3,1,2,1,0,0,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0424",2,64,4,2,3,2,4,1,2,1,2,2,3,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0425",2,40,2,4,2,2,5,3,3,3,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0426",2,84,2,2,3,1,5,1,1,2,1,3,2,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0427",2,34,4,4,2,2,4,2,2,2,9,9,9,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0428",2,39,2,2,0,2,2,9,1,1,3,3,3,3,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0429",2,45,4,2,2,3,4,1,2,2,1,2,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0430",2,34,4,4,2,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0431",2,31,2,2,1,2,5,2,2,3,2,2,2,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0432",2,44,1,1,1,2,5,2,1,1,2,2,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0433",2,22,4,4,2,1,4,3,9,2,9,9,9,9,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0434",2,30,2,2,1,1,5,0,0,2,3,3,2,3,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0435",2,29,4,4,2,2,4,3,3,3,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0436",2,35,2,2,2,2,4,3,3,3,1,1,1,0,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0437",2,66,1,1,2,0,4,2,3,2,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0438",2,25,3,3,2,2,4,1,1,1,2,1,3,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0439",2,71,9,1,2,0,9,3,2,3,1,2,2,1,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0440",2,71,1,2,0,2,5,2,2,2,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0441",1,29,3,3,0,2,5,9,2,9,9,1,1,1,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0442",1,30,4,2,1,0,4,0,3,3,2,1,2,9,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0443",1,23,4,4,0,1,4,2,2,2,9,1,2,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0444",1,25,2,2,1,2,4,9,1,2,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0445",1,22,3,2,0,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0446",1,20,4,4,3,2,3,1,2,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0447",1,35,3,4,3,0,5,1,0,3,1,2,0,0,0,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0448",1,31,1,2,2,2,5,1,3,2,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0449",1,20,5,5,0,1,5,0,3,1,2,1,2,0,0,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0450",1,20,4,4,2,1,5,1,1,1,1,1,2,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0451",1,26,1,1,3,1,5,0,0,2,9,9,2,2,2,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0452",1,53,2,1,2,0,5,3,3,3,2,2,2,2,0,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0453",1,22,4,4,0,1,4,2,2,1,9,9,9,9,9,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
20,2008,"ZIM0454",1,22,3,3,1,1,4,9,9,9,1,1,1,1,1,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
20,2008,"ZIM0455",1,34,4,4,3,2,5,0,2,2,3,1,1,1,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0456",1,27,4,2,2,2,4,9,0,0,3,3,1,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0457",2,29,4,4,1,2,2,0,2,2,3,1,2,0,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0458",2,23,2,2,2,1,4,0,1,0,2,3,2,3,0,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0459",2,65,4,4,2,0,5,3,3,3,9,9,9,9,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0460",2,18,4,4,2,0,4,0,0,3,0,0,1,1,0,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0461",2,23,3,3,1,2,5,1,3,1,2,0,0,0,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0462",2,24,4,4,3,1,4,1,1,2,1,1,2,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0463",2,44,1,4,3,2,2,2,3,0,1,1,1,1,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0464",2,43,4,4,0,2,2,0,9,1,2,1,1,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0465",2,27,4,4,1,1,4,0,1,2,1,1,2,2,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0466",2,39,2,2,0,2,5,3,3,9,1,1,2,1,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0467",2,65,2,4,1,2,4,0,0,2,9,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0468",2,75,4,2,2,1,2,3,3,3,9,9,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0469",2,65,4,4,3,2,3,1,1,1,2,1,2,1,1,1,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
20,2008,"ZIM0470",2,31,4,4,2,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0471",2,62,2,2,1,2,4,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0472",2,79,3,3,2,0,5,0,2,2,1,1,2,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0473",2,30,4,4,0,2,5,0,1,3,1,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0474",2,68,4,4,3,0,5,0,2,3,2,2,2,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0475",2,28,4,4,2,0,4,3,3,3,9,9,9,1,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0476",2,54,4,4,2,0,4,3,2,2,9,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0477",2,21,4,2,0,1,4,1,2,1,1,2,1,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0478",2,999,9,3,1,2,4,9,9,2,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0479",2,22,2,2,3,0,4,1,1,3,9,2,0,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0480",2,33,1,1,0,0,5,9,9,3,2,2,1,2,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0481",2,25,2,2,1,2,5,1,0,3,2,1,1,1,1,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0482",2,40,4,4,2,2,5,3,9,3,0,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0483",2,22,2,4,3,1,4,9,2,1,9,1,2,2,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0484",2,37,4,4,0,2,4,0,1,2,2,2,1,2,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0485",2,40,4,2,2,0,4,3,2,2,1,1,1,1,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0486",2,36,3,1,2,2,4,3,3,3,1,1,0,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0487",2,72,1,1,1,0,5,0,3,3,1,1,1,0,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0488",2,23,4,4,2,2,5,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0489",2,45,2,2,1,2,5,3,2,3,0,1,0,1,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0490",2,46,2,2,1,1,5,2,2,3,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0491",2,25,2,2,3,2,4,1,3,1,9,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0492",2,21,2,2,1,1,2,1,2,1,1,1,1,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0493",2,40,1,1,3,2,4,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0494",2,19,1,2,2,2,4,0,0,0,2,2,3,3,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0495",2,34,9,2,1,0,4,1,0,3,1,1,2,9,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0496",2,49,2,2,1,2,4,3,2,3,1,2,2,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0497",2,50,3,4,0,2,5,9,9,9,9,9,9,9,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0498",2,62,2,2,2,2,5,0,0,3,3,1,2,3,9,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0499",2,35,4,4,3,1,4,3,1,2,9,1,2,0,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0500",2,54,2,2,1,1,4,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0501",2,46,3,2,3,3,5,3,2,3,2,2,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0502",2,38,3,3,2,0,4,1,0,9,1,1,1,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
20,2008,"ZIM0503",2,59,2,2,3,0,4,0,9,0,2,2,2,2,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0504",2,52,4,4,2,2,4,1,1,1,2,2,2,2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0505",2,27,2,2,1,0,5,0,9,3,9,2,9,2,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0506",2,35,4,4,2,2,5,2,2,2,1,1,1,1,9,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0507",2,25,4,4,2,1,4,0,3,3,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0508",2,33,4,4,3,2,4,0,3,1,2,1,1,2,2,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0509",2,58,4,4,2,0,4,2,2,2,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0510",2,55,3,4,3,1,4,3,3,3,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0511",2,42,3,4,3,3,4,0,2,0,1,3,3,3,1,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0512",2,32,4,4,3,2,4,0,1,1,1,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0513",2,48,4,4,1,2,9,3,3,9,9,9,9,9,9,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0514",2,22,4,4,0,1,5,3,3,1,0,0,3,0,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0515",2,30,4,4,2,2,4,0,1,3,2,2,2,2,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0516",2,32,4,4,3,0,4,0,2,2,3,1,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0517",2,32,3,3,2,0,4,2,2,2,1,1,1,2,9,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0518",2,35,4,4,3,2,4,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0519",2,81,1,1,2,0,4,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0520",2,30,1,1,2,2,4,0,0,1,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0521",2,35,4,2,2,0,5,1,0,1,3,3,2,3,9,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0522",2,28,3,3,2,1,5,0,1,2,2,2,2,2,9,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
20,2008,"ZIM0523",2,61,2,2,2,3,2,1,0,2,1,1,1,2,9,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0524",2,19,4,4,3,0,4,2,2,2,1,1,1,9,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0525",2,34,5,4,2,2,4,2,3,3,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0526",2,24,2,2,2,2,4,1,1,2,1,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0527",2,29,4,3,1,1,4,2,2,2,2,1,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0528",2,22,2,2,0,2,4,3,2,1,2,2,2,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0529",2,28,3,4,2,1,2,0,0,2,3,1,1,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
20,2008,"ZIM0530",2,35,1,1,2,2,4,1,3,0,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
20,2008,"ZIM0531",2,27,4,2,2,2,2,2,0,2,1,1,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
20,2008,"ZIM0532",2,40,2,2,2,0,4,3,3,2,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
